hand,rank1,rank2,suited,scenario,gto_action,agent_action,agent_raw,correct,fold_prob,call_prob,raise_prob
J4s,11,4,1,SB_vs_3bet,fold,call,1,False,0.015971457585692406,0.9024679064750671,0.08156066481024027
J4o,11,4,0,SB_RFI,raise,call,1,False,0.1094730868935585,0.28991374373435974,0.6006131968460977
J4o,11,4,0,BB_vs_RFI,fold,call,1,False,0.09407860040664673,0.6794437170028687,0.22647765465080738
J4o,11,4,0,SB_vs_3bet,fold,call,1,False,0.017617903649806976,0.9375304579734802,0.044851673766970634
J3s,11,3,1,SB_RFI,raise,raise,2,True,0.06498566269874573,0.2299056202173233,0.7051086779683828
J3s,11,3,1,BB_vs_RFI,fold,call,1,False,0.09494563937187195,0.5020149350166321,0.4030394507572055
J3s,11,3,1,SB_vs_3bet,fold,call,1,False,0.028517819941043854,0.9059736728668213,0.06550845759920776
J3o,11,3,0,SB_RFI,raise,call,1,False,0.11241718381643295,0.30117011070251465,0.5864127115346491
J3o,11,3,0,BB_vs_RFI,fold,call,1,False,0.06578624248504639,0.7918477654457092,0.14236598531715572
J3o,11,3,0,SB_vs_3bet,fold,call,1,False,0.06352623552083969,0.8993344902992249,0.03713919746223837
J2s,11,2,1,SB_RFI,raise,call,1,False,0.08241337537765503,0.29141178727149963,0.6261749090626836
J2s,11,2,1,BB_vs_RFI,fold,call,1,False,0.09044121950864792,0.6597045660018921,0.2498542016837746
J2s,11,2,1,SB_vs_3bet,fold,call,1,False,0.032467130571603775,0.9312642812728882,0.03626864077523351
J2o,11,2,0,SB_RFI,raise,call,1,False,0.14384396374225616,0.3813188672065735,0.47483711934182793
J2o,11,2,0,BB_vs_RFI,fold,call,1,False,0.1511445939540863,0.7035361528396606,0.1453192153130658
J2o,11,2,0,SB_vs_3bet,fold,call,1,False,0.09554112702608109,0.8643860220909119,0.04007286374690011
TT,10,10,0,SB_RFI,raise,raise,2,True,5.413638427853584e-05,4.0580169297754765e-05,0.9999053981155157
TT,10,10,0,BB_vs_RFI,call,raise,2,False,1.75346704054391e-05,1.4809730600973126e-05,0.999967660754919
TT,10,10,0,SB_vs_3bet,call,raise,2,False,8.571824764658231e-06,3.087162258452736e-05,0.9999605640769005
T9s,10,9,1,SB_RFI,raise,raise,2,True,0.01856100931763649,0.07949032634496689,0.9019486457109451
T9s,10,9,1,BB_vs_RFI,call,raise,2,False,0.004462264012545347,0.03901420161128044,0.9565234929323196
T9s,10,9,1,SB_vs_3bet,call,raise,2,False,0.006812744308263063,0.20666104555130005,0.78652623295784
T9o,10,9,0,SB_RFI,raise,raise,2,True,0.03707529976963997,0.15923702716827393,0.8036876618862152
T9o,10,9,0,BB_vs_RFI,call,call,1,True,0.08379226177930832,0.3787858784198761,0.537421815097332
T9o,10,9,0,SB_vs_3bet,fold,call,1,False,0.03571094200015068,0.7898882627487183,0.17440075427293777
T8s,10,8,1,SB_RFI,raise,raise,2,True,0.03013804368674755,0.1389680802822113,0.8308939374983311
T8s,10,8,1,BB_vs_RFI,call,call,1,True,0.06802442669868469,0.5408234596252441,0.39115208201110363
T8s,10,8,1,SB_vs_3bet,call,call,1,True,0.012189962901175022,0.8898076415061951,0.09800246730446815
T8o,10,8,0,SB_RFI,raise,raise,2,True,0.01813746802508831,0.10810267925262451,0.873759813606739
T8o,10,8,0,BB_vs_RFI,call,raise,2,False,0.00752612017095089,0.08257231116294861,0.9099015444517136
T8o,10,8,0,SB_vs_3bet,fold,call,1,False,0.009507414884865284,0.4829040765762329,0.5075884386897087
T7s,10,7,1,SB_RFI,raise,raise,2,True,0.02692500315606594,0.213330939412117,0.7597440034151077
T7s,10,7,1,BB_vs_RFI,call,call,1,True,0.033874597400426865,0.3648070693016052,0.6013184040784836
T7s,10,7,1,SB_vs_3bet,fold,call,1,False,0.008824000135064125,0.8314098715782166,0.15976609848439693
T7o,10,7,0,SB_RFI,raise,raise,2,True,0.025819743052124977,0.13626991212368011,0.8379103410989046
T7o,10,7,0,BB_vs_RFI,call,call,1,True,0.06608095020055771,0.4922495186328888,0.44166948832571507
T7o,10,7,0,SB_vs_3bet,fold,call,1,False,0.05556100606918335,0.6795963048934937,0.26484263874590397
T6s,10,6,1,SB_RFI,raise,raise,2,True,0.057459183037281036,0.19104331731796265,0.751497432589531
T6s,10,6,1,BB_vs_RFI,call,call,1,True,0.04626602679491043,0.35605350136756897,0.5976804979145527
T6s,10,6,1,SB_vs_3bet,fold,call,1,False,0.023340454325079918,0.7737118005752563,0.20294774696230888
T6o,10,6,0,SB_RFI,raise,raise,2,True,0.04518744722008705,0.2075662612915039,0.7472462151199579
T6o,10,6,0,BB_vs_RFI,fold,call,1,False,0.08670257776975632,0.5320228338241577,0.3812745474278927
T6o,10,6,0,SB_vs_3bet,fold,call,1,False,0.02684365212917328,0.8184180855751038,0.1547383088618517
T5s,10,5,1,SB_RFI,raise,raise,2,True,0.07237906754016876,0.20569950342178345,0.7219214923679829
T5s,10,5,1,BB_vs_RFI,fold,call,1,False,0.1122131273150444,0.5888047218322754,0.2989821908995509
T5s,10,5,1,SB_vs_3bet,fold,call,1,False,0.022097105160355568,0.8710455894470215,0.10685749026015401
T5o,10,5,0,SB_RFI,raise,raise,2,True,0.05202744901180267,0.2314915657043457,0.7164809294044971
T5o,10,5,0,BB_vs_RFI,fold,call,1,False,0.08062470704317093,0.5766502022743225,0.3427251158282161
T5o,10,5,0,SB_vs_3bet,fold,call,1,False,0.025953080505132675,0.878648579120636,0.09539841720834374
T4s,10,4,1,SB_RFI,raise,raise,2,True,0.06058291345834732,0.182106614112854,0.7573105189949274
T4s,10,4,1,BB_vs_RFI,fold,call,1,False,0.13110259175300598,0.5684516429901123,0.3004457028582692
T4s,10,4,1,SB_vs_3bet,fold,call,1,False,0.0638245940208435,0.8291032314300537,0.10707217012532055
T4o,10,4,0,SB_RFI,raise,raise,2,True,0.06582048535346985,0.2315702736377716,0.7026092372834682
T4o,10,4,0,BB_vs_RFI,fold,call,1,False,0.1294413059949875,0.6170227527618408,0.2535359039902687
T4o,10,4,0,SB_vs_3bet,fold,call,1,False,0.08562581986188889,0.8132831454277039,0.10109116998501122
T3s,10,3,1,SB_RFI,raise,raise,2,True,0.06976936012506485,0.2437119334936142,0.6865187343209982
T3s,10,3,1,BB_vs_RFI,fold,call,1,False,0.11462998390197754,0.7009211182594299,0.1844489425420761
T3s,10,3,1,SB_vs_3bet,fold,call,1,False,0.05020394176244736,0.9002782106399536,0.049517804000061005
T3o,10,3,0,SB_RFI,raise,call,1,False,0.11710656434297562,0.37003248929977417,0.5128608634695411
T3o,10,3,0,BB_vs_RFI,fold,call,1,False,0.12313759326934814,0.7197339534759521,0.15712849819101393
T3o,10,3,0,SB_vs_3bet,fold,call,1,False,0.07324891537427902,0.8929322957992554,0.033818793133832514
T2s,10,2,1,SB_RFI,raise,call,1,False,0.09616880863904953,0.2938721477985382,0.6099590603262186
T2s,10,2,1,BB_vs_RFI,fold,call,1,False,0.10985457897186279,0.7451046705245972,0.14504080917686224
T2s,10,2,1,SB_vs_3bet,fold,call,1,False,0.03764506056904793,0.9162204265594482,0.046134525211527944
T2o,10,2,0,SB_RFI,raise,call,1,False,0.13320496678352356,0.31455519795417786,0.5522397551685572
T2o,10,2,0,BB_vs_RFI,fold,call,1,False,0.17554843425750732,0.6854612231254578,0.13899028033483773
T2o,10,2,0,SB_vs_3bet,fold,call,1,False,0.1397729218006134,0.7663569450378418,0.09387022204464301
99,9,9,0,SB_RFI,raise,raise,2,True,0.024233125150203705,0.14290384948253632,0.8328630216419697
99,9,9,0,BB_vs_RFI,call,call,1,True,0.044660232961177826,0.5544822812080383,0.40085756964981556
99,9,9,0,SB_vs_3bet,call,call,1,True,0.04557386413216591,0.7618318796157837,0.1925942823290825
98s,9,8,1,SB_RFI,raise,raise,2,True,0.019878195598721504,0.11796685308218002,0.8621549252420664
98s,9,8,1,BB_vs_RFI,call,call,1,True,0.041551560163497925,0.7283669114112854,0.2300815018825233
98s,9,8,1,SB_vs_3bet,call,call,1,True,0.015693096444010735,0.9213283658027649,0.06297864601947367
98o,9,8,0,SB_RFI,raise,raise,2,True,0.028273332864046097,0.14962626993656158,0.8221003599464893
98o,9,8,0,BB_vs_RFI,call,call,1,True,0.03066626563668251,0.44135233759880066,0.5279814191162586
98o,9,8,0,SB_vs_3bet,fold,call,1,False,0.007379386108368635,0.6969958543777466,0.2956247255206108
97s,9,7,1,SB_RFI,raise,raise,2,True,0.03769955411553383,0.22133779525756836,0.7409626143053174
97s,9,7,1,BB_vs_RFI,call,call,1,True,0.04513057693839073,0.7558944225311279,0.198975064791739
97s,9,7,1,SB_vs_3bet,call,call,1,True,0.008011308498680592,0.8825939297676086,0.10939475707709789
97o,9,7,0,SB_RFI,raise,raise,2,True,0.04656144231557846,0.19940875470638275,0.7540297964587808
97o,9,7,0,BB_vs_RFI,call,call,1,True,0.078874371945858,0.7077306509017944,0.2133951496798545
97o,9,7,0,SB_vs_3bet,fold,call,1,False,0.016308600082993507,0.9365768432617188,0.047114458633586764
96s,9,6,1,SB_RFI,raise,raise,2,True,0.07306189090013504,0.24339279532432556,0.6835452914237976
96s,9,6,1,BB_vs_RFI,call,call,1,True,0.10220601409673691,0.6542010307312012,0.2435930238571018
96s,9,6,1,SB_vs_3bet,fold,call,1,False,0.04520687833428383,0.8893357515335083,0.0654573468491435
96o,9,6,0,SB_RFI,raise,raise,2,True,0.02930465340614319,0.19612658023834229,0.7745687589049339
96o,9,6,0,BB_vs_RFI,fold,call,1,False,0.04214126244187355,0.5292218923568726,0.4286368703469634
96o,9,6,0,SB_vs_3bet,fold,call,1,False,0.02769022434949875,0.8527746796607971,0.11953510902822018
95s,9,5,1,SB_RFI,raise,raise,2,True,0.052916623651981354,0.19034132361412048,0.756741956807673
95s,9,5,1,BB_vs_RFI,fold,call,1,False,0.08294691890478134,0.7947710156440735,0.12228199339006096
95s,9,5,1,SB_vs_3bet,fold,call,1,False,0.12187371402978897,0.8070657253265381,0.07106058177305385
95o,9,5,0,SB_RFI,fold,raise,2,False,0.0508064404129982,0.240947425365448,0.7082462543621659
95o,9,5,0,BB_vs_RFI,fold,call,1,False,0.056651242077350616,0.7105056047439575,0.23284311639145017
95o,9,5,0,SB_vs_3bet,fold,call,1,False,0.05838626250624657,0.853415310382843,0.08819861663505435
94s,9,4,1,SB_RFI,raise,raise,2,True,0.06763612478971481,0.2697908282279968,0.6625731284730136
94s,9,4,1,BB_vs_RFI,fold,call,1,False,0.07864005118608475,0.7834065556526184,0.13795325811952353
94s,9,4,1,SB_vs_3bet,fold,call,1,False,0.02831372804939747,0.9158315658569336,0.05585467745549977
94o,9,4,0,SB_RFI,fold,raise,2,False,0.08494821935892105,0.2835329473018646,0.6315188431181014
94o,9,4,0,BB_vs_RFI,fold,call,1,False,0.08489520847797394,0.7975577712059021,0.11754699156153947
94o,9,4,0,SB_vs_3bet,fold,call,1,False,0.21980132162570953,0.6980164051055908,0.08218234428204596
93s,9,3,1,SB_RFI,raise,raise,2,True,0.07825937867164612,0.27052125334739685,0.6512192822992802
93s,9,3,1,BB_vs_RFI,fold,call,1,False,0.22457602620124817,0.5261428356170654,0.24928114819340408
93s,9,3,1,SB_vs_3bet,fold,call,1,False,0.04820641875267029,0.9134337306022644,0.03835996064299252
93o,9,3,0,SB_RFI,fold,call,1,False,0.16281750798225403,0.437645822763443,0.3995365803129971
93o,9,3,0,BB_vs_RFI,fold,call,1,False,0.13164368271827698,0.7930858731269836,0.07527044872404076
93o,9,3,0,SB_vs_3bet,fold,call,1,False,0.12408504635095596,0.8212236166000366,0.05469127680407837
92s,9,2,1,SB_RFI,raise,call,1,False,0.11679019778966904,0.28763383626937866,0.5955759810749441
92s,9,2,1,BB_vs_RFI,fold,call,1,False,0.03206330165266991,0.8252354264259338,0.14270127739291638
92s,9,2,1,SB_vs_3bet,fold,call,1,False,0.07817957550287247,0.8998920321464539,0.02192835369351087
92o,9,2,0,SB_RFI,fold,call,1,False,0.20826643705368042,0.4937475621700287,0.29798589856363833
92o,9,2,0,BB_vs_RFI,fold,call,1,False,0.19361628592014313,0.7696037292480469,0.03677988364324847
92o,9,2,0,SB_vs_3bet,fold,call,1,False,0.10857618600130081,0.873945415019989,0.017478367870353395
88,8,8,0,SB_RFI,raise,raise,2,True,0.028836090117692947,0.15652349591255188,0.814640462398529
88,8,8,0,BB_vs_RFI,call,call,1,True,0.030321810394525528,0.3576604127883911,0.6120177395641804
88,8,8,0,SB_vs_3bet,call,call,1,True,0.026883291080594063,0.7647861838340759,0.20833055395632982
87s,8,7,1,SB_RFI,raise,raise,2,True,0.020705481991171837,0.11254150420427322,0.8667530678212643
87s,8,7,1,BB_vs_RFI,call,call,1,True,0.08443672209978104,0.6362137794494629,0.2793494542129338
87s,8,7,1,SB_vs_3bet,fold,call,1,False,0.03263300284743309,0.87001633644104,0.09735067840665579
87o,8,7,0,SB_RFI,raise,raise,2,True,0.034387558698654175,0.18293336033821106,0.7826790907420218
87o,8,7,0,BB_vs_RFI,call,call,1,True,0.15601538121700287,0.4690134823322296,0.37497105076909065
87o,8,7,0,SB_vs_3bet,fold,call,1,False,0.028998538851737976,0.9035264849662781,0.0674749895115383
86s,8,6,1,SB_RFI,raise,raise,2,True,0.06293202936649323,0.2511236369609833,0.6859442400746047
86s,8,6,1,BB_vs_RFI,call,call,1,True,0.1167617067694664,0.5930823683738708,0.2901559117017314
86s,8,6,1,SB_vs_3bet,fold,call,1,False,0.05515832081437111,0.842332661151886,0.10250906622968614
86o,8,6,0,SB_RFI,fold,raise,2,False,0.02534632943570614,0.23837926983833313,0.736274384893477
86o,8,6,0,BB_vs_RFI,fold,call,1,False,0.04507577791810036,0.6481062769889832,0.30681789689697325
86o,8,6,0,SB_vs_3bet,fold,call,1,False,0.017627865076065063,0.8889960050582886,0.09337629610672593
85s,8,5,1,SB_RFI,raise,raise,2,True,0.06744792312383652,0.2137872874736786,0.7187647130340338
85s,8,5,1,BB_vs_RFI,call,call,1,True,0.17411178350448608,0.6281633377075195,0.19772495818324387
85s,8,5,1,SB_vs_3bet,fold,call,1,False,0.09774234145879745,0.8404474854469299,0.061810186511138454
85o,8,5,0,SB_RFI,fold,raise,2,False,0.03774510696530342,0.16042838990688324,0.8018264924176037
85o,8,5,0,BB_vs_RFI,fold,call,1,False,0.13181616365909576,0.6163927316665649,0.2517911255126819
85o,8,5,0,SB_vs_3bet,fold,call,1,False,0.06709488481283188,0.8982503414154053,0.034654750052141026
84s,8,4,1,SB_RFI,raise,call,1,False,0.13494378328323364,0.27697473764419556,0.5880814865231514
84s,8,4,1,BB_vs_RFI,fold,call,1,False,0.163873091340065,0.6722816228866577,0.1638452138286084
84s,8,4,1,SB_vs_3bet,fold,call,1,False,0.03264616057276726,0.9266797304153442,0.040674120478797704
84o,8,4,0,SB_RFI,fold,raise,2,False,0.07412617653608322,0.23640568554401398,0.6894681395497173
84o,8,4,0,BB_vs_RFI,fold,call,1,False,0.1369781792163849,0.6761215329170227,0.1869003219762817
84o,8,4,0,SB_vs_3bet,fold,call,1,False,0.1841181069612503,0.7234589457511902,0.09242301725316793
83s,8,3,1,SB_RFI,raise,call,1,False,0.1407146006822586,0.29027584195137024,0.5690096791367978
83s,8,3,1,BB_vs_RFI,fold,call,1,False,0.16636915504932404,0.6818157434463501,0.15181519293400925
83s,8,3,1,SB_vs_3bet,fold,call,1,False,0.12357507646083832,0.826931893825531,0.04949307361675892
83o,8,3,0,SB_RFI,fold,call,1,False,0.17999663949012756,0.40725070238113403,0.41275265405420214
83o,8,3,0,BB_vs_RFI,fold,call,1,False,0.23178187012672424,0.6714128255844116,0.09680527742602862
83o,8,3,0,SB_vs_3bet,fold,call,1,False,0.38484060764312744,0.5885540246963501,0.02660537524434403
82s,8,2,1,SB_RFI,raise,call,1,False,0.1339670866727829,0.3605380654335022,0.5054948730394244
82s,8,2,1,BB_vs_RFI,fold,call,1,False,0.27310946583747864,0.5350610613822937,0.19182947603985667
82s,8,2,1,SB_vs_3bet,fold,call,1,False,0.17868097126483917,0.768099844455719,0.05321917594119441
82o,8,2,0,SB_RFI,fold,call,1,False,0.14299534261226654,0.4294052720069885,0.42759938136441633
82o,8,2,0,BB_vs_RFI,fold,call,1,False,0.30873045325279236,0.6331925988197327,0.05807701024241396
82o,8,2,0,SB_vs_3bet,fold,call,1,False,0.39544329047203064,0.5715904235839844,0.03296630239219667
77,7,7,0,SB_RFI,raise,raise,2,True,0.078126922249794,0.21187226474285126,0.7100008861161768
77,7,7,0,BB_vs_RFI,call,call,1,True,0.1320570856332779,0.5438346862792969,0.3241083456669003
77,7,7,0,SB_vs_3bet,call,call,1,True,0.22681421041488647,0.6176974773406982,0.15548837502137758
76s,7,6,1,SB_RFI,raise,raise,2,True,0.04853968694806099,0.1470119059085846,0.8044482758268714
76s,7,6,1,BB_vs_RFI,call,call,1,True,0.13599145412445068,0.5310364365577698,0.33297208847943693
76s,7,6,1,SB_vs_3bet,fold,call,1,False,0.1415008306503296,0.7865920662879944,0.07190715045726392
76o,7,6,0,SB_RFI,fold,raise,2,False,0.0503489188849926,0.18643727898597717,0.7632137984037399
76o,7,6,0,BB_vs_RFI,fold,call,1,False,0.05450931936502457,0.5296199321746826,0.41587075614370406
76o,7,6,0,SB_vs_3bet,fold,call,1,False,0.08314084261655807,0.8549824953079224,0.06187661402509548
75s,7,5,1,SB_RFI,raise,raise,2,True,0.09934888780117035,0.24483457207679749,0.6558165748137981
75s,7,5,1,BB_vs_RFI,call,call,1,True,0.17741820216178894,0.6238190531730652,0.19876272999681532
75s,7,5,1,SB_vs_3bet,fold,call,1,False,0.13197261095046997,0.812587559223175,0.05543991857848596
75o,7,5,0,SB_RFI,fold,raise,2,False,0.10097411274909973,0.23436251282691956,0.6646632929332554
75o,7,5,0,BB_vs_RFI,fold,call,1,False,0.15381669998168945,0.6675639748573303,0.17861942783929408
75o,7,5,0,SB_vs_3bet,fold,call,1,False,0.2616567313671112,0.6481234431266785,0.0902197842951864
74s,7,4,1,SB_RFI,raise,raise,2,True,0.06457680463790894,0.18039840459823608,0.7550247646868229
74s,7,4,1,BB_vs_RFI,call,call,1,True,0.22014303505420685,0.47121965885162354,0.3086373205296695
74s,7,4,1,SB_vs_3bet,fold,call,1,False,0.13127738237380981,0.7248560786247253,0.14386653254041448
74o,7,4,0,SB_RFI,fold,raise,2,False,0.10545144230127335,0.25594308972358704,0.6386054436443374
74o,7,4,0,BB_vs_RFI,fold,call,1,False,0.21141661703586578,0.6180610060691833,0.1705223027674947
74o,7,4,0,SB_vs_3bet,fold,call,1,False,0.188727468252182,0.7454680800437927,0.06580435461364686
73s,7,3,1,SB_RFI,raise,call,1,False,0.21411694586277008,0.29410457611083984,0.49177842831704766
73s,7,3,1,BB_vs_RFI,fold,call,1,False,0.26509517431259155,0.5983235836029053,0.13658119927276857
73s,7,3,1,SB_vs_3bet,fold,call,1,False,0.42881110310554504,0.5146034955978394,0.05658532273082528
73o,7,3,0,SB_RFI,fold,call,1,False,0.26840052008628845,0.4150688648223877,0.3165305796137545
73o,7,3,0,BB_vs_RFI,fold,call,1,False,0.20351776480674744,0.6433897614479065,0.15309249892015941
73o,7,3,0,SB_vs_3bet,fold,call,1,False,0.3678664267063141,0.586570680141449,0.04556281389159267
72s,7,2,1,SB_RFI,raise,call,1,False,0.21423599123954773,0.3199818432331085,0.4657821689033881
72s,7,2,1,BB_vs_RFI,fold,call,1,False,0.26061245799064636,0.5019561052322388,0.237431408429984
72s,7,2,1,SB_vs_3bet,fold,call,1,False,0.2486506551504135,0.7076014876365662,0.043747794956289
72o,7,2,0,SB_RFI,fold,call,1,False,0.24947665631771088,0.4375939667224884,0.31292944096639985
72o,7,2,0,BB_vs_RFI,fold,call,1,False,0.25543391704559326,0.6653741598129272,0.0791919929542928
72o,7,2,0,SB_vs_3bet,fold,call,1,False,0.28521212935447693,0.6780667901039124,0.03672097520575335
66,6,6,0,SB_RFI,raise,raise,2,True,0.06810445338487625,0.2181806117296219,0.7137149216141552
66,6,6,0,BB_vs_RFI,call,call,1,True,0.10817421972751617,0.5181429982185364,0.3736827371176332
66,6,6,0,SB_vs_3bet,fold,call,1,False,0.07606511563062668,0.7499556541442871,0.17397928284481168
65s,6,5,1,SB_RFI,raise,raise,2,True,0.08283331990242004,0.24303370714187622,0.6741329872747883
65s,6,5,1,BB_vs_RFI,call,call,1,True,0.13709813356399536,0.619049608707428,0.24385229861945845
65s,6,5,1,SB_vs_3bet,fold,call,1,False,0.18614906072616577,0.7188153862953186,0.09503548929933459
65o,6,5,0,SB_RFI,fold,raise,2,False,0.06128036603331566,0.20984283089637756,0.728876814711839
65o,6,5,0,BB_vs_RFI,fold,call,1,False,0.1503022313117981,0.6365134716033936,0.21318428695667535
65o,6,5,0,SB_vs_3bet,fold,call,1,False,0.09956542402505875,0.8043621182441711,0.0960724204487633
64s,6,4,1,SB_RFI,raise,raise,2,True,0.08575131744146347,0.2210715264081955,0.6931771577801555
64s,6,4,1,BB_vs_RFI,call,call,1,True,0.1936945617198944,0.5400273203849792,0.2662781443214044
64s,6,4,1,SB_vs_3bet,fold,call,1,False,0.10369441658258438,0.8411845564842224,0.05512108467519283
64o,6,4,0,SB_RFI,fold,raise,2,False,0.1111370399594307,0.27457907795906067,0.6142839300446212
64o,6,4,0,BB_vs_RFI,fold,call,1,False,0.3037530183792114,0.5404155254364014,0.15583152962790336
64o,6,4,0,SB_vs_3bet,fold,call,1,False,0.2610313892364502,0.6870625615119934,0.05190596736065345
63s,6,3,1,SB_RFI,raise,raise,2,True,0.15164807438850403,0.2555725574493408,0.5927793369628489
63s,6,3,1,BB_vs_RFI,fold,call,1,False,0.29586631059646606,0.5705497860908508,0.13358401208097348
63s,6,3,1,SB_vs_3bet,fold,call,1,False,0.20670802891254425,0.6917212605476379,0.10157060739584267
63o,6,3,0,SB_RFI,fold,call,1,False,0.2583133578300476,0.4210135340690613,0.32067307419492863
63o,6,3,0,BB_vs_RFI,fold,call,1,False,0.3311396539211273,0.5766217112541199,0.09223858860423206
63o,6,3,0,SB_vs_3bet,fold,call,1,False,0.3453770875930786,0.6206903457641602,0.03393261546261783
62s,6,2,1,SB_RFI,raise,call,1,False,0.2262727916240692,0.3683658242225647,0.40536141622578725
62s,6,2,1,BB_vs_RFI,fold,call,1,False,0.3570661246776581,0.5109663605690002,0.1319675222330261
62s,6,2,1,SB_vs_3bet,fold,call,1,False,0.2000633180141449,0.7627359628677368,0.037200764836597955
62o,6,2,0,SB_RFI,fold,call,1,False,0.3362603485584259,0.4809485673904419,0.18279106638510711
62o,6,2,0,BB_vs_RFI,fold,call,1,False,0.4170971214771271,0.48060035705566406,0.10230259054515045
62o,6,2,0,SB_vs_3bet,fold,fold,0,True,0.5411828756332397,0.43120452761650085,0.027612578333446436
55,5,5,0,SB_RFI,raise,raise,2,True,0.11524523049592972,0.25615644454956055,0.6285984147107229
55,5,5,0,BB_vs_RFI,call,call,1,True,0.22165533900260925,0.6421037912368774,0.13624090209486894
55,5,5,0,SB_vs_3bet,fold,call,1,False,0.0612126886844635,0.8915427923202515,0.04724447935586795
54s,5,4,1,SB_RFI,raise,raise,2,True,0.11531184613704681,0.24698790907859802,0.6377003123052418
54s,5,4,1,BB_vs_RFI,call,call,1,True,0.1538023054599762,0.6125361323356628,0.23366158414864913
54s,5,4,1,SB_vs_3bet,fold,call,1,False,0.08039649575948715,0.8772857189178467,0.04231773111678194
54o,5,4,0,SB_RFI,fold,call,1,False,0.19972753524780273,0.39790743589401245,0.4023650046729017
54o,5,4,0,BB_vs_RFI,fold,call,1,False,0.23792250454425812,0.6709463596343994,0.09113117786546354
54o,5,4,0,SB_vs_3bet,fold,call,1,False,0.21079669892787933,0.7056527137756348,0.08355057740118355
53s,5,3,1,SB_RFI,raise,call,1,False,0.19577035307884216,0.42788782715797424,0.3763418630405795
53s,5,3,1,BB_vs_RFI,call,call,1,True,0.21145235002040863,0.6684649586677551,0.12008276850974653
53s,5,3,1,SB_vs_3bet,fold,call,1,False,0.12414949387311935,0.8461433053016663,0.029707171162954182
53o,5,3,0,SB_RFI,fold,call,1,False,0.22872492671012878,0.48071154952049255,0.290563547401689
53o,5,3,0,BB_vs_RFI,fold,call,1,False,0.3042256832122803,0.5722894072532654,0.12348493850731757
53o,5,3,0,SB_vs_3bet,fold,call,1,False,0.19581817090511322,0.7816627025604248,0.022519125017424813
52s,5,2,1,SB_RFI,raise,call,1,False,0.2038649469614029,0.5086066722869873,0.28752827050630003
52s,5,2,1,BB_vs_RFI,fold,call,1,False,0.27174806594848633,0.5561467409133911,0.17210510480799712
52s,5,2,1,SB_vs_3bet,fold,call,1,False,0.13042262196540833,0.8465421795845032,0.02303515014318691
52o,5,2,0,SB_RFI,fold,call,1,False,0.2600025534629822,0.4837391674518585,0.25625829990167404
52o,5,2,0,BB_vs_RFI,fold,call,1,False,0.30808529257774353,0.6567968130111694,0.03511793683696851
52o,5,2,0,SB_vs_3bet,fold,call,1,False,0.416586309671402,0.5402728915214539,0.043140855534147704
44,4,4,0,SB_RFI,raise,raise,2,True,0.17930415272712708,0.2488011121749878,0.5718946775014047
44,4,4,0,BB_vs_RFI,call,call,1,True,0.3281385600566864,0.532063901424408,0.13979757023480488
44,4,4,0,SB_vs_3bet,fold,call,1,False,0.11549263447523117,0.829893946647644,0.05461335694781155
43s,4,3,1,SB_RFI,raise,call,1,False,0.18648061156272888,0.5691363215446472,0.24438309570541605
43s,4,3,1,BB_vs_RFI,fold,call,1,False,0.1900552213191986,0.6776167750358582,0.13232794126088265
43s,4,3,1,SB_vs_3bet,fold,call,1,False,0.379275918006897,0.5523974299430847,0.06832659213068837
43o,4,3,0,SB_RFI,fold,call,1,False,0.2430085986852646,0.3620702922344208,0.3949212074512616
43o,4,3,0,BB_vs_RFI,fold,call,1,False,0.29514527320861816,0.6256397366523743,0.07921511891981936
43o,4,3,0,SB_vs_3bet,fold,call,1,False,0.1987600028514862,0.7727800011634827,0.028460055987579835
42s,4,2,1,SB_RFI,raise,call,1,False,0.2008838802576065,0.30613112449645996,0.49298496323172003
42s,4,2,1,BB_vs_RFI,fold,call,1,False,0.2796536684036255,0.5239875912666321,0.19635871090576984
42s,4,2,1,SB_vs_3bet,fold,fold,0,True,0.4937503933906555,0.3207629323005676,0.18548665368143702
42o,4,2,0,SB_RFI,fold,call,1,False,0.4019930362701416,0.4058570861816406,0.19214988365820318
42o,4,2,0,BB_vs_RFI,fold,call,1,False,0.4235374629497528,0.4951305091381073,0.08133206032653106
42o,4,2,0,SB_vs_3bet,fold,fold,0,True,0.4985940158367157,0.46836426854133606,0.033041742720229195
33,3,3,0,SB_RFI,raise,call,1,False,0.367102712392807,0.4204207956790924,0.21247653030513902
33,3,3,0,BB_vs_RFI,fold,call,1,False,0.2601335346698761,0.6873987913131714,0.05246762236492941
33,3,3,0,SB_vs_3bet,fold,call,1,False,0.19930897653102875,0.7316838502883911,0.06900717129610712
32s,3,2,1,SB_RFI,raise,call,1,False,0.2313980907201767,0.5592072010040283,0.2093946832610527
32s,3,2,1,BB_vs_RFI,fold,call,1,False,0.23209092020988464,0.6639377474784851,0.10397134606319014
32s,3,2,1,SB_vs_3bet,fold,fold,0,True,0.48981764912605286,0.45747530460357666,0.05270710187869554
32o,3,2,0,SB_RFI,fold,call,1,False,0.3040446639060974,0.48268789052963257,0.21326738732750528
32o,3,2,0,BB_vs_RFI,fold,call,1,False,0.35647788643836975,0.5980985164642334,0.04542363793984805
32o,3,2,0,SB_vs_3bet,fold,call,1,False,0.43421608209609985,0.5512496829032898,0.014534330789743422
22,2,2,0,SB_RFI,raise,call,1,False,0.3310485780239105,0.4682276248931885,0.20072373413859168
