hand,rank1,rank2,suited,scenario,gto_action,agent_action,agent_raw,correct,fold_prob,call_prob,raise_prob
J4s,11,4,1,SB_vs_3bet,fold,call,1,False,0.03363713622093201,0.8965569138526917,0.06980586424469948
J4o,11,4,0,SB_RFI,raise,raise,2,True,0.19476638734340668,0.12017372250556946,0.685059916228056
J4o,11,4,0,BB_vs_RFI,fold,raise,1,False,0.16903860867023468,0.27396780252456665,0.5569936446845531
J4o,11,4,0,SB_vs_3bet,fold,call,1,False,0.14022493362426758,0.5186643004417419,0.3411106988787651
J3s,11,3,1,SB_RFI,raise,raise,2,True,0.23095980286598206,0.06134572997689247,0.7076945330481976
J3s,11,3,1,BB_vs_RFI,fold,call,1,False,0.2736627161502838,0.3872830271720886,0.3390542697161436
J3s,11,3,1,SB_vs_3bet,fold,call,1,False,0.1562640219926834,0.6540512442588806,0.18968470161780715
J3o,11,3,0,SB_RFI,raise,raise,3,True,0.17421182990074158,0.05978298559784889,0.7660052087157965
J3o,11,3,0,BB_vs_RFI,fold,raise,1,False,0.1732342392206192,0.26929426193237305,0.5574715249240398
J3o,11,3,0,SB_vs_3bet,fold,call,1,False,0.10167045891284943,0.5765243768692017,0.3218052014708519
J2s,11,2,1,SB_RFI,raise,raise,0,True,0.26895782351493835,0.101267009973526,0.629775203531608
J2s,11,2,1,BB_vs_RFI,fold,call,1,False,0.16634203493595123,0.4171988070011139,0.4164590807631612
J2s,11,2,1,SB_vs_3bet,fold,call,1,False,0.11532215029001236,0.7158205509185791,0.16885728109627962
J2o,11,2,0,SB_RFI,raise,raise,3,True,0.22657817602157593,0.06123894080519676,0.7121828463859856
J2o,11,2,0,BB_vs_RFI,fold,raise,1,False,0.3102642595767975,0.3365808129310608,0.3531548697501421
J2o,11,2,0,SB_vs_3bet,fold,call,1,False,0.0992598682641983,0.7315120100975037,0.16922805458307266
TT,10,10,0,SB_RFI,raise,raise,3,True,0.00155598483979702,0.0014257924631237984,0.9970182776451111
TT,10,10,0,BB_vs_RFI,call,raise,3,False,0.0033252250868827105,0.0058685168623924255,0.9908061921596527
TT,10,10,0,SB_vs_3bet,call,raise,5,False,0.0006120773614384234,0.012908153235912323,0.9864798560738564
T9s,10,9,1,SB_RFI,raise,raise,3,True,0.07201702892780304,0.04935905709862709,0.8786239102482796
T9s,10,9,1,BB_vs_RFI,call,raise,2,False,0.04921041056513786,0.2391575276851654,0.7116320580244064
T9s,10,9,1,SB_vs_3bet,call,call,1,True,0.015501772053539753,0.5480755567550659,0.43642277270555496
T9o,10,9,0,SB_RFI,raise,raise,3,True,0.06945347785949707,0.11428377777338028,0.8162627965211868
T9o,10,9,0,BB_vs_RFI,call,raise,2,False,0.0659278854727745,0.20585909485816956,0.7282130196690559
T9o,10,9,0,SB_vs_3bet,fold,raise,1,False,0.03634479269385338,0.45623883605003357,0.5074163228273392
T8s,10,8,1,SB_RFI,raise,raise,3,True,0.05834166333079338,0.07038978487253189,0.87126849219203
T8s,10,8,1,BB_vs_RFI,call,raise,2,False,0.0413215197622776,0.20594020187854767,0.7527382895350456
T8s,10,8,1,SB_vs_3bet,call,call,1,True,0.02095441333949566,0.5177394151687622,0.461306095123291
T8o,10,8,0,SB_RFI,raise,raise,2,True,0.10825546085834503,0.10144340991973877,0.790301101282239
T8o,10,8,0,BB_vs_RFI,call,raise,1,False,0.10385525971651077,0.35888275504112244,0.537261975929141
T8o,10,8,0,SB_vs_3bet,fold,call,1,False,0.12415862828493118,0.5872694253921509,0.28857195004820824
T7s,10,7,1,SB_RFI,raise,raise,2,True,0.12109266221523285,0.11617068201303482,0.7627367451786995
T7s,10,7,1,BB_vs_RFI,call,call,1,True,0.06806767731904984,0.5156113505363464,0.416321013122797
T7s,10,7,1,SB_vs_3bet,fold,call,1,False,0.037592168897390366,0.7892599701881409,0.1731479149311781
T7o,10,7,0,SB_RFI,raise,raise,2,True,0.10558363050222397,0.10621673613786697,0.7881996147334576
T7o,10,7,0,BB_vs_RFI,call,call,1,True,0.1348360776901245,0.46322140097618103,0.40194254368543625
T7o,10,7,0,SB_vs_3bet,fold,call,1,False,0.072551429271698,0.7264630198478699,0.20098559837788343
T6s,10,6,1,SB_RFI,raise,raise,2,True,0.12357916682958603,0.0811157152056694,0.7953051514923573
T6s,10,6,1,BB_vs_RFI,call,raise,1,False,0.11980373412370682,0.39007121324539185,0.49012502655386925
T6s,10,6,1,SB_vs_3bet,fold,call,1,False,0.06757227331399918,0.6141358613967896,0.3182918131351471
T6o,10,6,0,SB_RFI,raise,raise,2,True,0.1577427089214325,0.09307277947664261,0.7491845595650375
T6o,10,6,0,BB_vs_RFI,fold,raise,1,False,0.18190772831439972,0.29265543818473816,0.5254368633031845
T6o,10,6,0,SB_vs_3bet,fold,call,1,False,0.09815660864114761,0.6497658491134644,0.2520775217562914
T5s,10,5,1,SB_RFI,raise,raise,3,True,0.1542402058839798,0.06931258738040924,0.7764472542330623
T5s,10,5,1,BB_vs_RFI,fold,raise,1,False,0.2066129446029663,0.3878230154514313,0.4055640520527959
T5s,10,5,1,SB_vs_3bet,fold,call,1,False,0.1293046474456787,0.6745828986167908,0.19611250516027212
T5o,10,5,0,SB_RFI,raise,raise,2,True,0.14411704242229462,0.07915014773607254,0.7767327926121652
T5o,10,5,0,BB_vs_RFI,fold,raise,1,False,0.20480932295322418,0.32440170645713806,0.4707889584824443
T5o,10,5,0,SB_vs_3bet,fold,call,1,False,0.10573671013116837,0.7637273073196411,0.13053603563457727
T4s,10,4,1,SB_RFI,raise,raise,2,True,0.21481360495090485,0.13802680373191833,0.6471595829352736
T4s,10,4,1,BB_vs_RFI,fold,call,1,False,0.18242159485816956,0.5369413495063782,0.2806370481848717
T4s,10,4,1,SB_vs_3bet,fold,call,1,False,0.10829030722379684,0.8174719214439392,0.07423784025013447
T4o,10,4,0,SB_RFI,raise,raise,2,True,0.13163238763809204,0.15620669722557068,0.7121609207242727
T4o,10,4,0,BB_vs_RFI,fold,call,1,False,0.18472275137901306,0.5060480833053589,0.3092291411012411
T4o,10,4,0,SB_vs_3bet,fold,call,1,False,0.257552832365036,0.5393754243850708,0.20307178236544132
T3s,10,3,1,SB_RFI,raise,raise,2,True,0.22537903487682343,0.14102870225906372,0.6335923315491527
T3s,10,3,1,BB_vs_RFI,fold,call,1,False,0.2974662482738495,0.3726733922958374,0.32986044813878834
T3s,10,3,1,SB_vs_3bet,fold,call,1,False,0.2545103132724762,0.6524780988693237,0.09301163256168365
T3o,10,3,0,SB_RFI,raise,raise,2,True,0.23430217802524567,0.07704063504934311,0.6886571841314435
T3o,10,3,0,BB_vs_RFI,fold,call,1,False,0.2601482570171356,0.4259677231311798,0.31388404103927314
T3o,10,3,0,SB_vs_3bet,fold,call,1,False,0.29290029406547546,0.5564182996749878,0.15068138856440783
T2s,10,2,1,SB_RFI,raise,raise,0,True,0.32572975754737854,0.10372304916381836,0.5705472847330384
T2s,10,2,1,BB_vs_RFI,fold,call,1,False,0.2173585593700409,0.42177921533584595,0.3608622211031616
T2s,10,2,1,SB_vs_3bet,fold,call,1,False,0.1174907460808754,0.6845027208328247,0.19800651166588068
T2o,10,2,0,SB_RFI,raise,raise,2,True,0.23671063780784607,0.10864342749118805,0.6546459263190627
T2o,10,2,0,BB_vs_RFI,fold,raise,1,False,0.1969021111726761,0.3807474970817566,0.4223504578694701
T2o,10,2,0,SB_vs_3bet,fold,call,1,False,0.2931159436702728,0.5804303288459778,0.12645380338653922
99,9,9,0,SB_RFI,raise,raise,3,True,0.02594214491546154,0.023881295695900917,0.9501765482127666
99,9,9,0,BB_vs_RFI,call,raise,2,False,0.02684931270778179,0.16879191994667053,0.8043587803840637
99,9,9,0,SB_vs_3bet,call,raise,1,False,0.02166168764233589,0.30142268538475037,0.6769156008958817
98s,9,8,1,SB_RFI,raise,raise,3,True,0.03861205652356148,0.032347820699214935,0.9290401469916105
98s,9,8,1,BB_vs_RFI,call,raise,1,False,0.04595628008246422,0.40197914838790894,0.5520645305514336
98s,9,8,1,SB_vs_3bet,call,call,1,True,0.016615869477391243,0.5566487312316895,0.42673542350530624
98o,9,8,0,SB_RFI,raise,raise,3,True,0.07082894444465637,0.0596647635102272,0.8695063386112452
98o,9,8,0,BB_vs_RFI,call,raise,2,False,0.11779545992612839,0.2590891420841217,0.6231154212728143
98o,9,8,0,SB_vs_3bet,fold,call,1,False,0.04038029536604881,0.7392672896385193,0.22035235166549683
97s,9,7,1,SB_RFI,raise,raise,3,True,0.0574851930141449,0.05515995994210243,0.8873548619449139
97s,9,7,1,BB_vs_RFI,call,call,1,True,0.034675195813179016,0.5138146281242371,0.45151014253497124
97s,9,7,1,SB_vs_3bet,call,call,1,True,0.021490806713700294,0.6408029198646545,0.3377063199877739
97o,9,7,0,SB_RFI,raise,raise,2,True,0.12284871190786362,0.07368814945220947,0.8034631246700883
97o,9,7,0,BB_vs_RFI,call,raise,1,False,0.10977936536073685,0.39824461936950684,0.491976055316627
97o,9,7,0,SB_vs_3bet,fold,call,1,False,0.09384723752737045,0.6556241512298584,0.2505285986699164
96s,9,6,1,SB_RFI,raise,raise,2,True,0.12396733462810516,0.06635724753141403,0.8096754252910614
96s,9,6,1,BB_vs_RFI,call,call,1,True,0.083866648375988,0.6430960297584534,0.2730372939258814
96s,9,6,1,SB_vs_3bet,fold,call,1,False,0.043126847594976425,0.731319785118103,0.22555336728692055
96o,9,6,0,SB_RFI,raise,raise,2,True,0.1993720829486847,0.07477644085884094,0.7258513937704265
96o,9,6,0,BB_vs_RFI,fold,call,1,False,0.2200538069009781,0.4652336835861206,0.3147124913521111
96o,9,6,0,SB_vs_3bet,fold,call,1,False,0.10203613340854645,0.6759774088859558,0.22198640368878841
95s,9,5,1,SB_RFI,raise,raise,2,True,0.1865941435098648,0.07344929128885269,0.739956553094089
95s,9,5,1,BB_vs_RFI,fold,raise,1,False,0.17781215906143188,0.2706588804721832,0.5515288719907403
95s,9,5,1,SB_vs_3bet,fold,call,1,False,0.05178559571504593,0.7079131007194519,0.24030129797756672
95o,9,5,0,SB_RFI,fold,raise,2,False,0.14622144401073456,0.07172250747680664,0.7820561062544584
95o,9,5,0,BB_vs_RFI,fold,call,1,False,0.1702779233455658,0.48059114813804626,0.3491309890523553
95o,9,5,0,SB_vs_3bet,fold,call,1,False,0.06658217310905457,0.8362390995025635,0.0971788028255105
94s,9,4,1,SB_RFI,raise,raise,2,True,0.16828836500644684,0.0925104171037674,0.7392012532800436
94s,9,4,1,BB_vs_RFI,fold,call,1,False,0.27775272727012634,0.4770614206790924,0.24518590443767607
94s,9,4,1,SB_vs_3bet,fold,call,1,False,0.06107412278652191,0.84059739112854,0.09832845162600279
94o,9,4,0,SB_RFI,fold,raise,2,False,0.21843990683555603,0.07991920411586761,0.7016409407369792
94o,9,4,0,BB_vs_RFI,fold,raise,1,False,0.2400927096605301,0.32193127274513245,0.43797597801312804
94o,9,4,0,SB_vs_3bet,fold,call,1,False,0.06728394329547882,0.8778347373008728,0.0548813312780112
93s,9,3,1,SB_RFI,raise,raise,2,True,0.19805079698562622,0.08680883049964905,0.7151403597090393
93s,9,3,1,BB_vs_RFI,fold,raise,1,False,0.19016219675540924,0.36942872405052185,0.4404090214520693
93s,9,3,1,SB_vs_3bet,fold,call,1,False,0.12224221229553223,0.8159985542297363,0.0617592103080824
93o,9,3,0,SB_RFI,fold,raise,2,False,0.2317994385957718,0.06939639151096344,0.6988041547592729
93o,9,3,0,BB_vs_RFI,fold,raise,0,False,0.2746310234069824,0.2455889731645584,0.47978005511686206
93o,9,3,0,SB_vs_3bet,fold,call,1,False,0.2688009440898895,0.5399641990661621,0.19123493926599622
92s,9,2,1,SB_RFI,raise,raise,2,True,0.24165213108062744,0.06673385202884674,0.6916140166576952
92s,9,2,1,BB_vs_RFI,fold,call,1,False,0.32479456067085266,0.3533920645713806,0.3218133980408311
92s,9,2,1,SB_vs_3bet,fold,call,1,False,0.2665276825428009,0.5720028877258301,0.16146943561034277
92o,9,2,0,SB_RFI,fold,raise,0,False,0.3018607497215271,0.08502614498138428,0.6131130754947662
92o,9,2,0,BB_vs_RFI,fold,fold,0,True,0.46105262637138367,0.3600921034812927,0.1788553168589715
92o,9,2,0,SB_vs_3bet,fold,call,1,False,0.27634701132774353,0.5941480994224548,0.12950486154295504
88,8,8,0,SB_RFI,raise,raise,2,True,0.15475812554359436,0.07463530451059341,0.7706065722741187
88,8,8,0,BB_vs_RFI,call,raise,1,False,0.25555792450904846,0.33587220311164856,0.4085697536356747
88,8,8,0,SB_vs_3bet,call,call,1,True,0.15139339864253998,0.5675235390663147,0.28108308417722583
87s,8,7,1,SB_RFI,raise,raise,2,True,0.10531648248434067,0.0966503843665123,0.7980330595746636
87s,8,7,1,BB_vs_RFI,call,raise,1,False,0.2157384306192398,0.3324424922466278,0.4518190952949226
87s,8,7,1,SB_vs_3bet,fold,call,1,False,0.13755428791046143,0.4689336121082306,0.39351213071495295
87o,8,7,0,SB_RFI,raise,raise,2,True,0.18533825874328613,0.08921907097101212,0.7254426854196936
87o,8,7,0,BB_vs_RFI,call,raise,1,False,0.2507169544696808,0.3173750936985016,0.4319079606793821
87o,8,7,0,SB_vs_3bet,fold,call,1,False,0.19049710035324097,0.48087164759635925,0.32863127044402063
86s,8,6,1,SB_RFI,raise,raise,2,True,0.15217754244804382,0.09089618176221848,0.756926239002496
86s,8,6,1,BB_vs_RFI,call,call,1,True,0.1807170957326889,0.4747283160686493,0.34455448552034795
86s,8,6,1,SB_vs_3bet,fold,call,1,False,0.22621279954910278,0.5491555333137512,0.22463160089682788
86o,8,6,0,SB_RFI,fold,raise,2,False,0.23908552527427673,0.09753873199224472,0.6633757741656154
86o,8,6,0,BB_vs_RFI,fold,call,1,False,0.3165633976459503,0.36252349615097046,0.3209130959585309
86o,8,6,0,SB_vs_3bet,fold,call,1,False,0.25191837549209595,0.4947204291820526,0.25336127739865333
85s,8,5,1,SB_RFI,raise,raise,2,True,0.23688898980617523,0.12188207358121872,0.6412289456930012
85s,8,5,1,BB_vs_RFI,call,fold,0,False,0.46176719665527344,0.33832091093063354,0.19991185195976868
85s,8,5,1,SB_vs_3bet,fold,call,1,False,0.16508565843105316,0.6911543011665344,0.14376007113605738
85o,8,5,0,SB_RFI,fold,raise,2,False,0.21318809688091278,0.07120171189308167,0.7156102327862754
85o,8,5,0,BB_vs_RFI,fold,call,1,False,0.2807154357433319,0.4371829032897949,0.2821016617817804
85o,8,5,0,SB_vs_3bet,fold,call,1,False,0.2143692523241043,0.6048130989074707,0.1808176387567073
84s,8,4,1,SB_RFI,raise,raise,2,True,0.22908838093280792,0.2272716760635376,0.5436399092432112
84s,8,4,1,BB_vs_RFI,fold,call,1,False,0.3927610218524933,0.4686490595340729,0.13858984818216413
84s,8,4,1,SB_vs_3bet,fold,call,1,False,0.2896120250225067,0.6302283406257629,0.08015958516625687
84o,8,4,0,SB_RFI,fold,raise,0,False,0.37907883524894714,0.16570982336997986,0.4552113757818006
84o,8,4,0,BB_vs_RFI,fold,call,1,False,0.353490948677063,0.39244964718818665,0.2540595681639388
84o,8,4,0,SB_vs_3bet,fold,call,1,False,0.37199804186820984,0.5175524950027466,0.11044945695903152
83s,8,3,1,SB_RFI,raise,fold,0,False,0.5069116353988647,0.1064007356762886,0.3866877237742301
83s,8,3,1,BB_vs_RFI,fold,fold,0,True,0.5073934197425842,0.30140161514282227,0.1912049688398838
83s,8,3,1,SB_vs_3bet,fold,call,1,False,0.3049214482307434,0.5786091685295105,0.1164693184546195
83o,8,3,0,SB_RFI,fold,raise,0,False,0.33783769607543945,0.080421082675457,0.5817412154283375
83o,8,3,0,BB_vs_RFI,fold,fold,0,True,0.36895552277565,0.28817445039749146,0.3428700413205661
83o,8,3,0,SB_vs_3bet,fold,call,1,False,0.3445078134536743,0.4939238429069519,0.161568314419128
82s,8,2,1,SB_RFI,raise,raise,0,True,0.3385961949825287,0.08414450287818909,0.5772593899164349
82s,8,2,1,BB_vs_RFI,fold,fold,0,True,0.6029052734375,0.3084757328033447,0.088619042900973
82s,8,2,1,SB_vs_3bet,fold,fold,0,True,0.5289831161499023,0.3945714831352234,0.07644533303391654
82o,8,2,0,SB_RFI,fold,raise,2,False,0.20186129212379456,0.12232346832752228,0.6758152693510056
82o,8,2,0,BB_vs_RFI,fold,fold,0,True,0.3892195522785187,0.30637773871421814,0.3044026583665982
82o,8,2,0,SB_vs_3bet,fold,fold,0,True,0.5132452249526978,0.41620635986328125,0.07054847606923431
77,7,7,0,SB_RFI,raise,raise,2,True,0.23624765872955322,0.10050103813409805,0.6632513005752116
77,7,7,0,BB_vs_RFI,call,raise,0,False,0.28671836853027344,0.26064804196357727,0.45263362815603614
77,7,7,0,SB_vs_3bet,call,call,1,True,0.2558346688747406,0.5176186561584473,0.22654673492070287
76s,7,6,1,SB_RFI,raise,raise,2,True,0.1905175745487213,0.10207808017730713,0.7074044207111001
76s,7,6,1,BB_vs_RFI,call,call,1,True,0.2977122962474823,0.4508531391620636,0.25143459206447005
76s,7,6,1,SB_vs_3bet,fold,call,1,False,0.0907539650797844,0.7975712418556213,0.11167483660392463
76o,7,6,0,SB_RFI,fold,raise,0,False,0.33363214135169983,0.15454356372356415,0.5118242965545505
76o,7,6,0,BB_vs_RFI,fold,call,1,False,0.36990058422088623,0.370945543050766,0.25915380648802966
76o,7,6,0,SB_vs_3bet,fold,call,1,False,0.20730380713939667,0.5337390303611755,0.2589572644792497
75s,7,5,1,SB_RFI,raise,raise,0,True,0.263039767742157,0.06159710884094238,0.6753631343599409
75s,7,5,1,BB_vs_RFI,call,call,1,True,0.3713166117668152,0.41538164019584656,0.21330169041175395
75s,7,5,1,SB_vs_3bet,fold,call,1,False,0.2555525302886963,0.6433975696563721,0.1010499601252377
75o,7,5,0,SB_RFI,fold,raise,0,False,0.33227068185806274,0.11106950044631958,0.5566598448203877
75o,7,5,0,BB_vs_RFI,fold,raise,0,False,0.30801621079444885,0.266990602016449,0.424993135035038
75o,7,5,0,SB_vs_3bet,fold,call,1,False,0.28396686911582947,0.5752111673355103,0.14082195080118254
74s,7,4,1,SB_RFI,raise,raise,0,True,0.3176221549510956,0.10391952842473984,0.5784584347857162
74s,7,4,1,BB_vs_RFI,call,call,1,True,0.35257458686828613,0.45941922068595886,0.18800628161989152
74s,7,4,1,SB_vs_3bet,fold,call,1,False,0.15606549382209778,0.7740371227264404,0.06989737797994167
74o,7,4,0,SB_RFI,fold,raise,0,False,0.2833237946033478,0.09646407514810562,0.6202121834503487
74o,7,4,0,BB_vs_RFI,fold,fold,0,True,0.47153007984161377,0.3468252718448639,0.1816446253506001
74o,7,4,0,SB_vs_3bet,fold,call,1,False,0.3330976366996765,0.6101787090301514,0.056723696761764586
73s,7,3,1,SB_RFI,raise,fold,0,False,0.5258148312568665,0.10125478357076645,0.3729304409935139
73s,7,3,1,BB_vs_RFI,fold,fold,0,True,0.500672459602356,0.31908416748046875,0.1802433884004131
73s,7,3,1,SB_vs_3bet,fold,fold,0,True,0.482608824968338,0.4529612958431244,0.06442996244004462
73o,7,3,0,SB_RFI,fold,raise,0,False,0.41763025522232056,0.08231640607118607,0.5000534279679414
73o,7,3,0,BB_vs_RFI,fold,fold,0,True,0.5610341429710388,0.2186727523803711,0.22029313469829503
73o,7,3,0,SB_vs_3bet,fold,fold,0,True,0.5814607739448547,0.3023325204849243,0.11620670677802991
72s,7,2,1,SB_RFI,raise,raise,0,True,0.4217965602874756,0.07925324887037277,0.4989503390097525
72s,7,2,1,BB_vs_RFI,fold,fold,0,True,0.652650773525238,0.16101223230361938,0.18633692477305885
72s,7,2,1,SB_vs_3bet,fold,fold,0,True,0.7275782823562622,0.18420419096946716,0.0882174616890552
72o,7,2,0,SB_RFI,fold,fold,0,True,0.44848817586898804,0.1433023363351822,0.40820950925990473
72o,7,2,0,BB_vs_RFI,fold,fold,0,True,0.49592703580856323,0.2550205588340759,0.24905228198622353
72o,7,2,0,SB_vs_3bet,fold,fold,0,True,0.5260015726089478,0.4239307940006256,0.050067660777131096
66,6,6,0,SB_RFI,raise,raise,0,True,0.2620723247528076,0.08146543055772781,0.6564622856676579
66,6,6,0,BB_vs_RFI,call,raise,0,False,0.3426138162612915,0.24844129383563995,0.4089448529994115
66,6,6,0,SB_vs_3bet,fold,call,1,False,0.11917273700237274,0.7742785215377808,0.1065487558953464
65s,6,5,1,SB_RFI,raise,raise,0,True,0.25498825311660767,0.06182485818862915,0.6831869052257389
65s,6,5,1,BB_vs_RFI,call,fold,0,False,0.36603593826293945,0.3290160298347473,0.30494811589596793
65s,6,5,1,SB_vs_3bet,fold,call,1,False,0.2954363524913788,0.643965482711792,0.06059812495368533
65o,6,5,0,SB_RFI,fold,raise,0,False,0.3123035728931427,0.06865114718675613,0.619045360625023
65o,6,5,0,BB_vs_RFI,fold,call,1,False,0.18199315667152405,0.567322850227356,0.2506839665584266
65o,6,5,0,SB_vs_3bet,fold,call,1,False,0.18422383069992065,0.7446677684783936,0.07110841147368774
64s,6,4,1,SB_RFI,raise,raise,0,True,0.27914392948150635,0.08271516859531403,0.6381409517489374
64s,6,4,1,BB_vs_RFI,call,call,1,True,0.406769335269928,0.41611388325691223,0.17711666563991457
64s,6,4,1,SB_vs_3bet,fold,call,1,False,0.22208167612552643,0.7202119827270508,0.057706201885594055
64o,6,4,0,SB_RFI,fold,raise,0,False,0.4380651116371155,0.09870041906833649,0.46323431766359136
64o,6,4,0,BB_vs_RFI,fold,fold,0,True,0.41490161418914795,0.3732844293117523,0.2118138567893766
64o,6,4,0,SB_vs_3bet,fold,call,1,False,0.41901835799217224,0.5177755951881409,0.06320611845876556
63s,6,3,1,SB_RFI,raise,fold,0,False,0.4897693693637848,0.09604652971029282,0.41418418849934824
63s,6,3,1,BB_vs_RFI,fold,fold,0,True,0.5329064130783081,0.2866700291633606,0.18042361406696727
63s,6,3,1,SB_vs_3bet,fold,call,1,False,0.3962414264678955,0.5622372627258301,0.04152138769859448
63o,6,3,0,SB_RFI,fold,raise,0,False,0.46357375383377075,0.06926130503416061,0.46716492976702284
63o,6,3,0,BB_vs_RFI,fold,fold,0,True,0.4717292785644531,0.15986208617687225,0.3684086018765811
63o,6,3,0,SB_vs_3bet,fold,fold,0,True,0.5622522830963135,0.37520813941955566,0.06253969856334152
62s,6,2,1,SB_RFI,raise,fold,0,False,0.47490355372428894,0.16970480978488922,0.3553916433593258
62s,6,2,1,BB_vs_RFI,fold,fold,0,True,0.49266836047172546,0.302430659532547,0.2049009378242772
62s,6,2,1,SB_vs_3bet,fold,call,1,False,0.45491093397140503,0.4848744869232178,0.060214632667339174
62o,6,2,0,SB_RFI,fold,fold,0,True,0.46617478132247925,0.08461342751979828,0.4492117981717456
62o,6,2,0,BB_vs_RFI,fold,fold,0,True,0.5524525046348572,0.3203049302101135,0.12724257847003173
62o,6,2,0,SB_vs_3bet,fold,fold,0,True,0.5170572400093079,0.46282148361206055,0.020121317167649977
55,5,5,0,SB_RFI,raise,raise,2,True,0.24472171068191528,0.04430142790079117,0.7109767348738387
55,5,5,0,BB_vs_RFI,call,fold,0,False,0.5779480934143066,0.23076456785202026,0.1912873092951486
55,5,5,0,SB_vs_3bet,fold,fold,0,True,0.49878305196762085,0.44284820556640625,0.05836868775077164
54s,5,4,1,SB_RFI,raise,fold,0,False,0.44785618782043457,0.12632374465465546,0.42581988949677907
54s,5,4,1,BB_vs_RFI,call,fold,0,False,0.4874960482120514,0.4439697861671448,0.06853403249260737
54s,5,4,1,SB_vs_3bet,fold,call,1,False,0.47957083582878113,0.49148085713386536,0.028948345916433027
54o,5,4,0,SB_RFI,fold,raise,0,False,0.35638490319252014,0.08641993999481201,0.5571950927842408
54o,5,4,0,BB_vs_RFI,fold,fold,0,True,0.5207381844520569,0.3498648703098297,0.12939692354848376
54o,5,4,0,SB_vs_3bet,fold,call,1,False,0.43572449684143066,0.5158161520957947,0.04845940969244111
53s,5,3,1,SB_RFI,raise,fold,0,False,0.5938364267349243,0.08266263455152512,0.3235009047530184
53s,5,3,1,BB_vs_RFI,call,fold,0,False,0.7460534572601318,0.1574907749891281,0.09645573515808792
53s,5,3,1,SB_vs_3bet,fold,fold,0,True,0.6004582643508911,0.37913936376571655,0.02040234811920527
53o,5,3,0,SB_RFI,fold,fold,0,True,0.4800695776939392,0.06613389402627945,0.45379657138255425
53o,5,3,0,BB_vs_RFI,fold,fold,0,True,0.6597936153411865,0.10109665989875793,0.23910973078454845
53o,5,3,0,SB_vs_3bet,fold,fold,0,True,0.7695096731185913,0.19175678491592407,0.03873356947042339
52s,5,2,1,SB_RFI,raise,fold,0,False,0.47250908613204956,0.10948439687490463,0.4180065107502742
52s,5,2,1,BB_vs_RFI,fold,fold,0,True,0.6922745704650879,0.17672203481197357,0.13100339480297407
52s,5,2,1,SB_vs_3bet,fold,fold,0,True,0.5025593638420105,0.4718056619167328,0.025634965477365768
52o,5,2,0,SB_RFI,fold,fold,0,True,0.5701497793197632,0.06583018600940704,0.36402001609531
52o,5,2,0,BB_vs_RFI,fold,fold,0,True,0.5266737341880798,0.2497677206993103,0.22355860733659938
52o,5,2,0,SB_vs_3bet,fold,fold,0,True,0.6358193159103394,0.33168691396713257,0.032493846655597736
44,4,4,0,SB_RFI,raise,raise,0,True,0.3328683078289032,0.07047606259584427,0.5966555835620966
44,4,4,0,BB_vs_RFI,call,fold,0,False,0.42799824476242065,0.2285831719636917,0.3434186691301875
44,4,4,0,SB_vs_3bet,fold,call,1,False,0.2730146050453186,0.6666724681854248,0.060312999674351886
43s,4,3,1,SB_RFI,raise,fold,0,False,0.4973894953727722,0.08101311326026917,0.42159736293251626
43s,4,3,1,BB_vs_RFI,fold,fold,0,True,0.7098499536514282,0.17187882959842682,0.11827122485374275
43s,4,3,1,SB_vs_3bet,fold,fold,0,True,0.6345822811126709,0.3310714364051819,0.03434633564666001
43o,4,3,0,SB_RFI,fold,fold,0,True,0.5224665403366089,0.03897061198949814,0.43856286551454104
43o,4,3,0,BB_vs_RFI,fold,fold,0,True,0.6497596502304077,0.1138719692826271,0.23636837598314742
43o,4,3,0,SB_vs_3bet,fold,fold,0,True,0.6784434914588928,0.2583898901939392,0.06316658959258348
42s,4,2,1,SB_RFI,raise,raise,0,True,0.38454338908195496,0.07389489561319351,0.5415616845712066
42s,4,2,1,BB_vs_RFI,fold,fold,0,True,0.6680217385292053,0.10077469795942307,0.23120364485293976
42s,4,2,1,SB_vs_3bet,fold,fold,0,True,0.6075803637504578,0.34233367443084717,0.0500859107614815
42o,4,2,0,SB_RFI,fold,fold,0,True,0.529609739780426,0.07875003665685654,0.3916401434871659
42o,4,2,0,BB_vs_RFI,fold,fold,0,True,0.6783851385116577,0.14899475872516632,0.1726200814882759
42o,4,2,0,SB_vs_3bet,fold,fold,0,True,0.7376067638397217,0.21168354153633118,0.050709712888419745
33,3,3,0,SB_RFI,raise,raise,0,True,0.45997872948646545,0.0398276261985302,0.5001937764463946
33,3,3,0,BB_vs_RFI,fold,fold,0,True,0.6103198528289795,0.11760913580656052,0.2720710405119462
33,3,3,0,SB_vs_3bet,fold,fold,0,True,0.5824873447418213,0.23277661204338074,0.18473604442260694
32s,3,2,1,SB_RFI,raise,fold,0,False,0.5099185109138489,0.06478414684534073,0.4252974388145958
32s,3,2,1,BB_vs_RFI,fold,fold,0,True,0.7127461433410645,0.1466771513223648,0.14057674019386468
32s,3,2,1,SB_vs_3bet,fold,fold,0,True,0.6810129880905151,0.27581551671028137,0.04317145035201975
32o,3,2,0,SB_RFI,fold,fold,0,True,0.5127015113830566,0.050294775515794754,0.4370037497355952
32o,3,2,0,BB_vs_RFI,fold,fold,0,True,0.7803009748458862,0.1241942048072815,0.0955047629577166
